Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,44
32.0,50,0,12,0,0,34
48.0,50,0,12,0,0,41
64.0,50,0,12,0,0,34
80.0,50,0,12,0,0,34
96.0,50,0,12,0,0,1
112.0,50,0,12,0,0,34
128.0,55,0,12,0,0,34
144.0,60,0,12,0,0,34
160.0,80,0,12,0,0,34
176.0,95,0,12,0,0,34
192.0,100,0,12,0,0,34
208.0,105,0,12,0,0,34
224.0,110,0,12,0,0,34
240.0,115,0,12,0,0,1
256.0,15,0,12,0,0,34
272.0,30,0,12,0,0,34
288.0,40,0,12,0,0,34
304.0,50,0,12,0,0,34
320.0,60,0,12,0,0,34
336.0,65,0,12,0,0,11
352.0,65,0,12,0,0,34
368.0,70,0,12,0,0,34
384.0,75,0,12,0,0,34
400.0,95,0,12,0,0,34
416.0,100,0,12,0,0,16
432.0,110,0,12,0,0,34
448.0,120,0,12,0,0,18
464.0,120,0,12,0,0,34
480.0,130,0,12,0,0,34
496.0,130,0,12,0,0,34
512.0,35,0,12,0,0,1
528.0,50,0,12,0,0,34
544.0,60,0,12,0,0,34
560.0,70,0,12,0,0,34
576.0,75,0,12,0,0,34
592.0,80,0,12,0,0,34
608.0,85,0,12,0,0,1
624.0,85,0,12,0,0,34
640.0,100,0,12,0,0,34
656.0,110,0,12,0,0,34
672.0,120,0,12,0,0,34
688.0,125,0,12,0,0,34
704.0,130,0,12,0,0,34
720.0,135,0,12,0,0,34
736.0,140,0,12,0,0,34
752.0,150,0,12,0,0,34
768.0,160,0,12,0,0,34
784.0,165,0,12,0,0,34
800.0,185,0,12,0,0,34
816.0,185,0,12,0,0,34
832.0,185,0,12,0,0,34
848.0,195,0,12,0,0,34
864.0,205,0,12,0,0,34
880.0,205,0,12,0,0,34
896.0,220,0,12,0,0,34
912.0,230,0,12,0,0,34
928.0,240,0,12,0,0,34
944.0,240,0,12,0,0,34
960.0,245,0,12,0,0,34
976.0,255,0,12,0,0,34
992.0,260,0,12,0,0,42
1008.0,270,0,12,0,0,34
1024.0,280,0,12,0,0,34
1040.0,285,0,12,0,0,34
1056.0,295,0,12,0,0,34
1072.0,300,0,12,0,0,34
1088.0,305,0,12,0,0,34
1104.0,315,0,12,0,0,34
